src_ip,dst_ip,protocol,length,src_port,dst_port
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,893,42252,37743
127.0.0.1,127.0.0.1,6,893,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,240,42252,37743
127.0.0.1,127.0.0.1,6,240,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,4162,37743,42252
127.0.0.1,127.0.0.1,6,4162,37743,42252
127.0.0.1,127.0.0.1,6,78,37743,42252
127.0.0.1,127.0.0.1,6,78,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,415,37743,42252
127.0.0.1,127.0.0.1,6,415,37743,42252
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,274,42252,37743
127.0.0.1,127.0.0.1,6,274,42252,37743
127.0.0.1,127.0.0.1,6,527,42252,37743
127.0.0.1,127.0.0.1,6,527,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,546,42252,37743
127.0.0.1,127.0.0.1,6,546,42252,37743
127.0.0.1,127.0.0.1,6,797,42252,37743
127.0.0.1,127.0.0.1,6,797,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,317,42252,37743
127.0.0.1,127.0.0.1,6,317,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,375,42252,37743
127.0.0.1,127.0.0.1,6,375,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1385,42252,37743
127.0.0.1,127.0.0.1,6,108,37743,42252
127.0.0.1,127.0.0.1,6,4162,37743,42252
127.0.0.1,127.0.0.1,6,336,42252,37743
127.0.0.1,127.0.0.1,6,336,42252,37743
127.0.0.1,127.0.0.1,6,85,37743,42252
127.0.0.1,127.0.0.1,6,85,37743,42252
127.0.0.1,127.0.0.1,6,184,42252,37743
127.0.0.1,127.0.0.1,6,184,42252,37743
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,97,37743,42252
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,401,42252,37743
127.0.0.1,127.0.0.1,6,401,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,401,42252,37743
127.0.0.1,127.0.0.1,6,401,42252,37743
127.0.0.1,127.0.0.1,6,246,42252,37743
127.0.0.1,127.0.0.1,6,246,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,246,42252,37743
127.0.0.1,127.0.0.1,6,246,42252,37743
127.0.0.1,127.0.0.1,6,270,42252,37743
127.0.0.1,127.0.0.1,6,270,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,270,42252,37743
127.0.0.1,127.0.0.1,6,270,42252,37743
127.0.0.1,127.0.0.1,6,94,42252,37743
127.0.0.1,127.0.0.1,6,94,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,102,42252,37743
127.0.0.1,127.0.0.1,6,93,37743,42252
127.0.0.1,127.0.0.1,6,93,37743,42252
127.0.0.1,127.0.0.1,6,87,42252,37743
127.0.0.1,127.0.0.1,6,87,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,87,37743,42252
127.0.0.1,127.0.0.1,6,87,37743,42252
127.0.0.1,127.0.0.1,6,87,42252,37743
127.0.0.1,127.0.0.1,6,87,42252,37743
127.0.0.1,127.0.0.1,6,242,42252,37743
127.0.0.1,127.0.0.1,6,242,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,108,37743,42252
127.0.0.1,127.0.0.1,6,108,37743,42252
127.0.0.1,127.0.0.1,6,198,37743,42252
127.0.0.1,127.0.0.1,6,198,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,95,42252,37743
127.0.0.1,127.0.0.1,6,95,42252,37743
127.0.0.1,127.0.0.1,6,108,42252,37743
127.0.0.1,127.0.0.1,6,108,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,505,42252,37743
127.0.0.1,127.0.0.1,6,505,42252,37743
127.0.0.1,127.0.0.1,6,505,42252,37743
127.0.0.1,127.0.0.1,6,505,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,252,42252,37743
127.0.0.1,127.0.0.1,6,252,42252,37743
127.0.0.1,127.0.0.1,6,252,42252,37743
127.0.0.1,127.0.0.1,6,252,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,293,42252,37743
127.0.0.1,127.0.0.1,6,293,42252,37743
127.0.0.1,127.0.0.1,6,293,42252,37743
127.0.0.1,127.0.0.1,6,293,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,258,42252,37743
127.0.0.1,127.0.0.1,6,258,42252,37743
127.0.0.1,127.0.0.1,6,108,37743,42252
127.0.0.1,127.0.0.1,6,108,37743,42252
127.0.0.1,127.0.0.1,6,274,37743,42252
127.0.0.1,127.0.0.1,6,274,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,95,42252,37743
127.0.0.1,127.0.0.1,6,95,42252,37743
127.0.0.1,127.0.0.1,6,108,42252,37743
127.0.0.1,127.0.0.1,6,108,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,95,37743,42252
127.0.0.1,127.0.0.1,6,338,42252,37743
127.0.0.1,127.0.0.1,6,338,42252,37743
127.0.0.1,127.0.0.1,6,338,42252,37743
127.0.0.1,127.0.0.1,6,338,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,86,42252,37743
127.0.0.1,127.0.0.1,6,86,42252,37743
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,649,42252,37743
127.0.0.1,127.0.0.1,6,649,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,4162,37743,42252
127.0.0.1,127.0.0.1,6,4162,37743,42252
127.0.0.1,127.0.0.1,6,78,37743,42252
127.0.0.1,127.0.0.1,6,78,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,415,37743,42252
127.0.0.1,127.0.0.1,6,415,37743,42252
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,74,42252,37743
127.0.0.1,127.0.0.1,6,1321,42252,37743
127.0.0.1,127.0.0.1,6,1321,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,1321,42252,37743
127.0.0.1,127.0.0.1,6,1321,42252,37743
127.0.0.1,127.0.0.1,6,995,42252,37743
127.0.0.1,127.0.0.1,6,995,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,995,42252,37743
127.0.0.1,127.0.0.1,6,995,42252,37743
127.0.0.1,127.0.0.1,6,292,42252,37743
127.0.0.1,127.0.0.1,6,292,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,531,42252,37743
127.0.0.1,127.0.0.1,6,531,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,305,42252,37743
127.0.0.1,127.0.0.1,6,305,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,291,42252,37743
127.0.0.1,127.0.0.1,6,291,42252,37743
127.0.0.1,127.0.0.1,6,291,42252,37743
127.0.0.1,127.0.0.1,6,291,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,627,42252,37743
127.0.0.1,127.0.0.1,6,627,42252,37743
127.0.0.1,127.0.0.1,6,627,42252,37743
127.0.0.1,127.0.0.1,6,627,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,647,42252,37743
127.0.0.1,127.0.0.1,6,647,42252,37743
127.0.0.1,127.0.0.1,6,647,42252,37743
127.0.0.1,127.0.0.1,6,647,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,702,42252,37743
127.0.0.1,127.0.0.1,6,702,42252,37743
127.0.0.1,127.0.0.1,6,702,42252,37743
127.0.0.1,127.0.0.1,6,702,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,365,42252,37743
127.0.0.1,127.0.0.1,6,365,42252,37743
127.0.0.1,127.0.0.1,6,365,42252,37743
127.0.0.1,127.0.0.1,6,365,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,354,42252,37743
127.0.0.1,127.0.0.1,6,354,42252,37743
127.0.0.1,127.0.0.1,6,602,42252,37743
127.0.0.1,127.0.0.1,6,602,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,314,42252,37743
127.0.0.1,127.0.0.1,6,314,42252,37743
127.0.0.1,127.0.0.1,6,347,42252,37743
127.0.0.1,127.0.0.1,6,347,42252,37743
127.0.0.1,127.0.0.1,6,1463,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,1463,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,1182,42252,37743
127.0.0.1,127.0.0.1,6,1182,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,355,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,936,42252,37743
127.0.0.1,127.0.0.1,6,936,42252,37743
127.0.0.1,127.0.0.1,6,1521,42252,37743
127.0.0.1,127.0.0.1,6,1521,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,933,42252,37743
127.0.0.1,127.0.0.1,6,933,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,360,42252,37743
127.0.0.1,127.0.0.1,6,360,42252,37743
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,362,42252,37743
127.0.0.1,127.0.0.1,6,665,42252,37743
127.0.0.1,127.0.0.1,6,665,42252,37743
127.0.0.1,127.0.0.1,6,369,42252,37743
127.0.0.1,127.0.0.1,6,369,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,936,42252,37743
127.0.0.1,127.0.0.1,6,936,42252,37743
127.0.0.1,127.0.0.1,6,948,42252,37743
127.0.0.1,127.0.0.1,6,948,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,352,42252,37743
127.0.0.1,127.0.0.1,6,352,42252,37743
127.0.0.1,127.0.0.1,6,352,42252,37743
127.0.0.1,127.0.0.1,6,352,42252,37743
127.0.0.1,127.0.0.1,6,617,42252,37743
127.0.0.1,127.0.0.1,6,617,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,1191,42252,37743
127.0.0.1,127.0.0.1,6,1191,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,894,42252,37743
127.0.0.1,127.0.0.1,6,894,42252,37743
127.0.0.1,127.0.0.1,6,908,42252,37743
127.0.0.1,127.0.0.1,6,908,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,276,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,276,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,351,42252,37743
127.0.0.1,127.0.0.1,6,1438,42252,37743
127.0.0.1,127.0.0.1,6,1438,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,1526,42252,37743
127.0.0.1,127.0.0.1,6,833,42252,37743
127.0.0.1,127.0.0.1,6,833,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,692,42252,37743
127.0.0.1,127.0.0.1,6,692,42252,37743
127.0.0.1,127.0.0.1,6,1201,42252,37743
127.0.0.1,127.0.0.1,6,1201,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,575,42252,37743
127.0.0.1,127.0.0.1,6,575,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,798,42252,37743
127.0.0.1,127.0.0.1,6,798,42252,37743
127.0.0.1,127.0.0.1,6,545,42252,37743
127.0.0.1,127.0.0.1,6,545,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,162,37743,42252
127.0.0.1,127.0.0.1,6,162,37743,42252
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,82,42252,37743
127.0.0.1,127.0.0.1,6,162,37743,42252
127.0.0.1,127.0.0.1,6,162,37743,42252
127.0.0.1,127.0.0.1,6,297,42252,37743
127.0.0.1,127.0.0.1,6,297,42252,37743
127.0.0.1,127.0.0.1,6,528,42252,37743
127.0.0.1,127.0.0.1,6,528,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,297,42252,37743
127.0.0.1,127.0.0.1,6,297,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,275,42252,37743
127.0.0.1,127.0.0.1,6,275,42252,37743
127.0.0.1,127.0.0.1,6,275,42252,37743
127.0.0.1,127.0.0.1,6,275,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,538,42252,37743
127.0.0.1,127.0.0.1,6,538,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,538,42252,37743
127.0.0.1,127.0.0.1,6,538,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,396,42252,37743
127.0.0.1,127.0.0.1,6,396,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,396,42252,37743
127.0.0.1,127.0.0.1,6,396,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,289,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,605,42252,37743
127.0.0.1,127.0.0.1,6,605,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,605,42252,37743
127.0.0.1,127.0.0.1,6,605,42252,37743
127.0.0.1,127.0.0.1,6,299,42252,37743
127.0.0.1,127.0.0.1,6,299,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,299,42252,37743
127.0.0.1,127.0.0.1,6,299,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,302,42252,37743
127.0.0.1,127.0.0.1,6,302,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,302,42252,37743
127.0.0.1,127.0.0.1,6,302,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,375,42252,37743
127.0.0.1,127.0.0.1,6,375,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,304,42252,37743
127.0.0.1,127.0.0.1,6,304,42252,37743
127.0.0.1,127.0.0.1,6,525,42252,37743
127.0.0.1,127.0.0.1,6,525,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,641,42252,37743
127.0.0.1,127.0.0.1,6,641,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,117,42252,37743
127.0.0.1,127.0.0.1,6,117,42252,37743
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,66,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,313,42252,37743
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,313,42252,37743
127.0.0.1,127.0.0.1,6,313,42252,37743
127.0.0.1,127.0.0.1,6,313,42252,37743
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,287,42252,37743
127.0.0.1,127.0.0.1,6,287,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,319,42252,37743
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,171,37743,42252
127.0.0.1,127.0.0.1,6,171,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,74,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,66,42252,37743
127.0.0.1,127.0.0.1,6,132,37743,42252
127.0.0.1,127.0.0.1,6,132,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,116,37743,42252
127.0.0.1,127.0.0.1,6,82,37743,42252
